date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:27:27	36125/36125	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:27:27%20GMT	https://writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction/static.olark.com/jsclient/loader.js	D:/1.websites/admin%20panal/writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction/static.olark.com/jsclient/loader.ca.delayed	(from https://writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction/)
02:27:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:27:28%20GMT	https://writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction/index.php	D:/1.websites/admin%20panal/writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction/index.cb.delayed	(from https://writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction/)
02:27:31	102452/102452	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:27:30%20GMT	https://writingerrands.com/login.php?return_url=https://writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction	D:/1.websites/admin%20panal/writingerrands.com/loginc3d9.html	(from https://writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction/)
02:27:32	115310/115310	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:27:32%20GMT	https://writingerrands.com/register.php?return_url=https://writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction	D:/1.websites/admin%20panal/writingerrands.com/registerc3d9.html	(from https://writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction/)
02:28:04	34713/34713	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:27:34%20GMT	https://writingerrands.com/blog/orders-and-how-they-are-passed-in-writing-errands/	D:/1.websites/admin%20panal/writingerrands.com/blog/orders-and-how-they-are-passed-in-writing-errands/index.html	(from https://writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction/)
02:28:04	27615/27615	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:27:34%20GMT	https://writingerrands.com/blog/tag/business-blog-posts/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/business-blog-posts/index.html	(from https://writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction/)
02:28:04	36043/36043	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:27:34%20GMT	https://writingerrands.com/blog/steps-involved-in-getting-the-best-medical-care/	D:/1.websites/admin%20panal/writingerrands.com/blog/steps-involved-in-getting-the-best-medical-care/index.html	(from https://writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction/)
02:28:05	36331/36331	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:27:34%20GMT	https://writingerrands.com/blog/checkout-acute-coughs-and-the-solutions-to-them/	D:/1.websites/admin%20panal/writingerrands.com/blog/checkout-acute-coughs-and-the-solutions-to-them/index.html	(from https://writingerrands.com/blog/how-to-structure-your-business-blog-posts-to-maximize-direction/)
02:28:06	37232/37232	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:06%20GMT	https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/page/2/	D:/1.websites/admin%20panal/writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/page/2/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:07	4074/4074	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:28:06%20GMT	https://writingerrands.com/blog/wp-json/wp/v2/categories/50	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/wp/v2/categories/50.json	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:07	82900/82900	---MC-	200	added ('OK')	application/rss+xml	etag:%229d7590b7a61c505a3ef8d6ee599e6d50%22	https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/feed/	D:/1.websites/admin%20panal/writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/feed/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:08	34793/34793	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:28:07%20GMT	https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/static.olark.com/jsclient/loader.js	D:/1.websites/admin%20panal/writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/static.olark.com/jsclient/loader.cf.delayed	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:28:09%20GMT	https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/index.php	D:/1.websites/admin%20panal/writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/index.d0.delayed	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:11	102452/102452	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:11%20GMT	https://writingerrands.com/login.php?return_url=https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com	D:/1.websites/admin%20panal/writingerrands.com/login95ab.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:13	115310/115310	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:12%20GMT	https://writingerrands.com/register.php?return_url=https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com	D:/1.websites/admin%20panal/writingerrands.com/register95ab.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:19	599594/599594	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Dec%202019%2000:39:22%20GMT	https://writingerrands.com/blog/wp-content/uploads/2019/12/Capture-errands-1366x675.png	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-content/uploads/2019/12/Capture-errands-1366x675.png	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:30	27536/27536	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:14%20GMT	https://writingerrands.com/blog/tag/birth-defects/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/birth-defects/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:45	36603/36603	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:14%20GMT	https://writingerrands.com/blog/how-to-reduce-birth-defects-in-children/	D:/1.websites/admin%20panal/writingerrands.com/blog/how-to-reduce-birth-defects-in-children/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:45	27476/27476	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:14%20GMT	https://writingerrands.com/blog/tag/folic-acid/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/folic-acid/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:46	27556/27556	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:20%20GMT	https://writingerrands.com/blog/tag/pregnant-women/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/pregnant-women/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:46	36583/36583	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:31%20GMT	https://writingerrands.com/blog/what-you-need-to-know-about-physical-therapy/	D:/1.websites/admin%20panal/writingerrands.com/blog/what-you-need-to-know-about-physical-therapy/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:47	27232/27232	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:46%20GMT	https://writingerrands.com/blog/tag/physical-therapy/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/physical-therapy/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:47	27182/27182	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:46%20GMT	https://writingerrands.com/blog/tag/fiber/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/fiber/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:49	4210/4210	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:28:47%20GMT	https://writingerrands.com/blog/wp-json/wp/v2/categories/29	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/wp/v2/categories/29.json	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:28:49	27322/27322	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:47%20GMT	https://writingerrands.com/blog/tag/healthy-diet/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/healthy-diet/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:50	27248/27248	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:48%20GMT	https://writingerrands.com/blog/tag/best-medical-care/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/best-medical-care/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:50	27324/27324	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:48%20GMT	https://writingerrands.com/blog/tag/great-content-writer/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/great-content-writer/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:51	27064/27064	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:50%20GMT	https://writingerrands.com/blog/tag/writing/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/writing/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:51	37783/37783	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:51%20GMT	https://writingerrands.com/blog/how-to-improve-your-page-ranking-for-a-specific-keyword/	D:/1.websites/admin%20panal/writingerrands.com/blog/how-to-improve-your-page-ranking-for-a-specific-keyword/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:28:51	34795/34795	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:28:50%20GMT	https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/static.olark.com/jsclient/loader.js	D:/1.websites/admin%20panal/writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/static.olark.com/jsclient/loader.d5.delayed	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:21	29981/29981	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:51%20GMT	https://writingerrands.com/blog/tag/keyword-ranking/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/keyword-ranking/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:29:22	27592/27592	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:52%20GMT	https://writingerrands.com/blog/tag/page-ranking/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/page-ranking/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:29:22	27612/27612	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:52%20GMT	https://writingerrands.com/blog/tag/writingerrand/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/writingerrand/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:29:23	37421/37421	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:28:53%20GMT	https://writingerrands.com/blog/writing-errands-the-best-homework-helper/	D:/1.websites/admin%20panal/writingerrands.com/blog/writing-errands-the-best-homework-helper/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:29:23	30900/30900	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:23%20GMT	https://writingerrands.com/blog/tag/seizures-in-infants/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/seizures-in-infants/index.html	(from https://writingerrands.com/blog/category/uncategorized/general-work-at-writngerrands-com/)
02:29:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:29:23%20GMT	https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/index.php	D:/1.websites/admin%20panal/writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/index.d6.delayed	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:24	52423/52423	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:23%20GMT	https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/page/2/	D:/1.websites/admin%20panal/writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/page/2/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:25	76800/76800	---MC-	200	added ('OK')	application/rss+xml	etag:%229d7590b7a61c505a3ef8d6ee599e6d50%22	https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/feed/	D:/1.websites/admin%20panal/writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/feed/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:26	102452/102452	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:25%20GMT	https://writingerrands.com/login.php?return_url=https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help	D:/1.websites/admin%20panal/writingerrands.com/login9812.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:28	115310/115310	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:27%20GMT	https://writingerrands.com/register.php?return_url=https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help	D:/1.websites/admin%20panal/writingerrands.com/register9812.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:29	26912/26912	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:29%20GMT	https://writingerrands.com/blog/tag/kidney-stones/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/kidney-stones/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:30	36034/36034	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:29%20GMT	https://writingerrands.com/blog/dealing-and-avoiding-kidney-stones/	D:/1.websites/admin%20panal/writingerrands.com/blog/dealing-and-avoiding-kidney-stones/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:30	36297/36297	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:29%20GMT	https://writingerrands.com/blog/the-underlying-importance-of-detox-diets-and-cleanses/	D:/1.websites/admin%20panal/writingerrands.com/blog/the-underlying-importance-of-detox-diets-and-cleanses/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:31	27272/27272	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:29%20GMT	https://writingerrands.com/blog/tag/cleanses/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/cleanses/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:32	14410/14410	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:29:31%20GMT	https://writingerrands.com/blog/wp-json/wp/v2/posts/354	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/wp/v2/posts/354.json	(from https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/)
02:29:33	27332/27332	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:31%20GMT	https://writingerrands.com/blog/tag/detox-diets/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/detox-diets/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:33	27603/27603	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:32%20GMT	https://writingerrands.com/blog/tag/healthcare/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/healthcare/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:34	37426/37426	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:31%20GMT	https://writingerrands.com/blog/how-technology-is-making-healthcare-more-accessible-and-affordable/	D:/1.websites/admin%20panal/writingerrands.com/blog/how-technology-is-making-healthcare-more-accessible-and-affordable/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:34	36752/36752	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:34%20GMT	https://writingerrands.com/blog/what-we-should-know-about-the-new-coronavirus/	D:/1.websites/admin%20panal/writingerrands.com/blog/what-we-should-know-about-the-new-coronavirus/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:36	2694/2694	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:29:34%20GMT	https://writingerrands.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwritingerrands.com%2Fblog%2Fthe-ultimate-guide-to-product-marketing-in-2020%2F	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/oembed/1.0/embeda735.json	(from https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/)
02:29:36	27186/27186	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:35%20GMT	https://writingerrands.com/blog/tag/coronavirus/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/coronavirus/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:37	27234/27234	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:36%20GMT	https://writingerrands.com/blog/tag/hyaluronic-acid/	D:/1.websites/admin%20panal/writingerrands.com/blog/tag/hyaluronic-acid/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:37	35455/35455	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:35%20GMT	https://writingerrands.com/blog/hyaluronic-acid-hype-or-hope/	D:/1.websites/admin%20panal/writingerrands.com/blog/hyaluronic-acid-hype-or-hope/index.html	(from https://writingerrands.com/blog/category/medicine-and-nursing-assignments/assignment-help/)
02:29:38	889/889	---MC-	200	added ('OK')	application/rss+xml	etag:%22aa038d565c374ad6ed7366ae4df2b97a%22	https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/feed/	D:/1.websites/admin%20panal/writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/feed/index.html	(from https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/)
02:29:38	2792/2792	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20May%202021%2009:29:37%20GMT	https://writingerrands.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwritingerrands.com%2Fblog%2Fthe-ultimate-guide-to-product-marketing-in-2020%2F&format=xml	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/oembed/1.0/embed494e	(from https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/)
02:29:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:29:38%20GMT	https://writingerrands.com/blog/?p=354	D:/1.websites/admin%20panal/writingerrands.com/blog/indexca25.html	(from https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/)
02:29:40	36093/36093	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:29:39%20GMT	https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/static.olark.com/jsclient/loader.js	D:/1.websites/admin%20panal/writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/static.olark.com/jsclient/loader.dc.delayed	(from https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/)
02:29:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:29:41%20GMT	https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/index.php	D:/1.websites/admin%20panal/writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/index.dd.delayed	(from https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/)
02:29:43	102452/102452	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:42%20GMT	https://writingerrands.com/login.php?return_url=https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020	D:/1.websites/admin%20panal/writingerrands.com/login177b.html	(from https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/)
02:29:45	115310/115310	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:44%20GMT	https://writingerrands.com/register.php?return_url=https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020	D:/1.websites/admin%20panal/writingerrands.com/register177b.html	(from https://writingerrands.com/blog/the-ultimate-guide-to-product-marketing-in-2020/)
02:29:46	871/871	---MC-	200	added ('OK')	application/rss+xml	etag:%22aa038d565c374ad6ed7366ae4df2b97a%22	https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/feed/	D:/1.websites/admin%20panal/writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/feed/index.html	(from https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/)
02:29:47	12562/12562	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:29:46%20GMT	https://writingerrands.com/blog/wp-json/wp/v2/posts/316	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/wp/v2/posts/316.json	(from https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/)
02:29:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:29:47%20GMT	https://writingerrands.com/blog/?p=316	D:/1.websites/admin%20panal/writingerrands.com/blog/index258b.html	(from https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/)
02:29:48	2659/2659	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:29:47%20GMT	https://writingerrands.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwritingerrands.com%2Fblog%2Fwhy-fiber-is-essential-for-a-healthy-diet%2F	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/oembed/1.0/embede3de.json	(from https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/)
02:29:50	2757/2757	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20May%202021%2009:29:49%20GMT	https://writingerrands.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwritingerrands.com%2Fblog%2Fwhy-fiber-is-essential-for-a-healthy-diet%2F&format=xml	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/oembed/1.0/embed1d42	(from https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/)
02:29:51	36081/36081	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2025%20May%202021%2009:29:50%20GMT	https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/static.olark.com/jsclient/loader.js	D:/1.websites/admin%20panal/writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/static.olark.com/jsclient/loader.e3.delayed	(from https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/)
02:29:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:29:52%20GMT	https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/index.php	D:/1.websites/admin%20panal/writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/index.e4.delayed	(from https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/)
02:29:54	102452/102452	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:54%20GMT	https://writingerrands.com/login.php?return_url=https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet	D:/1.websites/admin%20panal/writingerrands.com/login56bd.html	(from https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/)
02:29:56	115310/115310	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:55%20GMT	https://writingerrands.com/register.php?return_url=https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet	D:/1.websites/admin%20panal/writingerrands.com/register56bd.html	(from https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/)
02:29:57	12604/12604	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:29:57%20GMT	https://writingerrands.com/blog/wp-json/wp/v2/posts/306	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/wp/v2/posts/306.json	(from https://writingerrands.com/blog/best-five-elements-of-a-great-content-writer/)
02:29:58	34057/34057	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2009:29:57%20GMT	https://writingerrands.com/blog/how-to-order-a-paper-in-writing-errands/	D:/1.websites/admin%20panal/writingerrands.com/blog/how-to-order-a-paper-in-writing-errands/index.html	(from https://writingerrands.com/blog/why-fiber-is-essential-for-a-healthy-diet/)
02:29:58	880/880	---MC-	200	added ('OK')	application/rss+xml	etag:%22aa038d565c374ad6ed7366ae4df2b97a%22	https://writingerrands.com/blog/best-five-elements-of-a-great-content-writer/feed/	D:/1.websites/admin%20panal/writingerrands.com/blog/best-five-elements-of-a-great-content-writer/feed/index.html	(from https://writingerrands.com/blog/best-five-elements-of-a-great-content-writer/)
02:29:59	2670/2670	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2009:29:58%20GMT	https://writingerrands.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwritingerrands.com%2Fblog%2Fbest-five-elements-of-a-great-content-writer%2F	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/oembed/1.0/embed03ce.json	(from https://writingerrands.com/blog/best-five-elements-of-a-great-content-writer/)
02:29:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20May%202021%2009:29:58%20GMT	https://writingerrands.com/blog/?p=306	D:/1.websites/admin%20panal/writingerrands.com/blog/indexf167.html	(from https://writingerrands.com/blog/best-five-elements-of-a-great-content-writer/)
02:30:00	2772/2772	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20May%202021%2009:30:00%20GMT	https://writingerrands.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwritingerrands.com%2Fblog%2Fbest-five-elements-of-a-great-content-writer%2F&format=xml	D:/1.websites/admin%20panal/writingerrands.com/blog/wp-json/oembed/1.0/embedca8a	(from https://writingerrands.com/blog/best-five-elements-of-a-great-content-writer/)
